scenario_id,investor_id,prompt,execution_score,idea_score,would_invest,response_text
129,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,8,4,0,"Investor Bill sees execution=8, idea=4, invests=0"
130,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,8,2,0,"Investor Marc sees execution=8, idea=2, invests=0"
130,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,5,6,0,"Investor Bill sees execution=5, idea=6, invests=0"
131,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,9,5,1,"Investor Marc sees execution=9, idea=5, invests=1"
131,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,8,5,1,"Investor Bill sees execution=8, idea=5, invests=1"
132,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed",7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
132,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed",9,1,0,"Investor Bill sees execution=9, idea=1, invests=0"
133,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,1,1,0,"Investor Marc sees execution=1, idea=1, invests=0"
133,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,6,8,1,"Investor Bill sees execution=6, idea=8, invests=1"
134,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,1,6,0,"Investor Marc sees execution=1, idea=6, invests=0"
134,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,9,8,1,"Investor Bill sees execution=9, idea=8, invests=1"
135,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,4,3,0,"Investor Marc sees execution=4, idea=3, invests=0"
135,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,1,1,0,"Investor Bill sees execution=1, idea=1, invests=0"
136,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed",8,7,1,"Investor Marc sees execution=8, idea=7, invests=1"
136,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed",6,4,0,"Investor Bill sees execution=6, idea=4, invests=0"
137,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,6,7,1,"Investor Marc sees execution=6, idea=7, invests=1"
137,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,6,6,0,"Investor Bill sees execution=6, idea=6, invests=0"
138,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,5,6,0,"Investor Marc sees execution=5, idea=6, invests=0"
138,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,5,8,1,"Investor Bill sees execution=5, idea=8, invests=1"
139,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,4,1,0,"Investor Marc sees execution=4, idea=1, invests=0"
139,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,2,6,0,"Investor Bill sees execution=2, idea=6, invests=0"
140,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed",9,7,1,"Investor Marc sees execution=9, idea=7, invests=1"
140,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed",7,5,0,"Investor Bill sees execution=7, idea=5, invests=0"
141,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,6,4,0,"Investor Marc sees execution=6, idea=4, invests=0"
141,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,4,1,0,"Investor Bill sees execution=4, idea=1, invests=0"
142,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,4,3,0,"Investor Marc sees execution=4, idea=3, invests=0"
142,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,8,5,1,"Investor Bill sees execution=8, idea=5, invests=1"
143,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,8,9,1,"Investor Marc sees execution=8, idea=9, invests=1"
143,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: IP/Patent Plans Filed,7,7,1,"Investor Bill sees execution=7, idea=7, invests=1"
144,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",3,9,0,"Investor Marc sees execution=3, idea=9, invests=0"
144,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",4,3,0,"Investor Bill sees execution=4, idea=3, invests=0"
145,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
145,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,8,3,0,"Investor Bill sees execution=8, idea=3, invests=0"
146,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,9,6,1,"Investor Marc sees execution=9, idea=6, invests=1"
146,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,4,2,0,"Investor Bill sees execution=4, idea=2, invests=0"
147,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,6,8,1,"Investor Marc sees execution=6, idea=8, invests=1"
147,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,7,5,0,"Investor Bill sees execution=7, idea=5, invests=0"
148,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",2,3,0,"Investor Marc sees execution=2, idea=3, invests=0"
148,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",7,5,0,"Investor Bill sees execution=7, idea=5, invests=0"
149,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,4,1,0,"Investor Marc sees execution=4, idea=1, invests=0"
149,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,4,5,0,"Investor Bill sees execution=4, idea=5, invests=0"
150,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,7,6,1,"Investor Marc sees execution=7, idea=6, invests=1"
150,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,3,1,0,"Investor Bill sees execution=3, idea=1, invests=0"
151,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,1,8,0,"Investor Marc sees execution=1, idea=8, invests=0"
151,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,2,7,0,"Investor Bill sees execution=2, idea=7, invests=0"
152,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
152,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",2,5,0,"Investor Bill sees execution=2, idea=5, invests=0"
153,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,4,1,0,"Investor Marc sees execution=4, idea=1, invests=0"
153,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,2,5,0,"Investor Bill sees execution=2, idea=5, invests=0"
154,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,8,9,1,"Investor Marc sees execution=8, idea=9, invests=1"
154,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,6,1,0,"Investor Bill sees execution=6, idea=1, invests=0"
155,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,6,7,1,"Investor Marc sees execution=6, idea=7, invests=1"
155,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,3,5,0,"Investor Bill sees execution=3, idea=5, invests=0"
156,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",2,5,0,"Investor Marc sees execution=2, idea=5, invests=0"
156,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed",9,7,1,"Investor Bill sees execution=9, idea=7, invests=1"
157,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,8,4,0,"Investor Marc sees execution=8, idea=4, invests=0"
157,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,5,7,0,"Investor Bill sees execution=5, idea=7, invests=0"
158,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,8,6,1,"Investor Marc sees execution=8, idea=6, invests=1"
158,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,6,1,0,"Investor Bill sees execution=6, idea=1, invests=0"
159,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,6,7,1,"Investor Marc sees execution=6, idea=7, invests=1"
159,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: IP/Patent Plans Filed,8,4,0,"Investor Bill sees execution=8, idea=4, invests=0"
160,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
160,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",6,3,0,"Investor Bill sees execution=6, idea=3, invests=0"
161,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,9,9,1,"Investor Marc sees execution=9, idea=9, invests=1"
161,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,7,8,1,"Investor Bill sees execution=7, idea=8, invests=1"
162,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,7,4,0,"Investor Marc sees execution=7, idea=4, invests=0"
162,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,3,8,0,"Investor Bill sees execution=3, idea=8, invests=0"
163,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,6,9,1,"Investor Marc sees execution=6, idea=9, invests=1"
163,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,5,8,1,"Investor Bill sees execution=5, idea=8, invests=1"
164,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",1,4,0,"Investor Marc sees execution=1, idea=4, invests=0"
164,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",4,4,0,"Investor Bill sees execution=4, idea=4, invests=0"
165,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,8,9,1,"Investor Marc sees execution=8, idea=9, invests=1"
165,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,7,6,1,"Investor Bill sees execution=7, idea=6, invests=1"
166,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,3,7,0,"Investor Marc sees execution=3, idea=7, invests=0"
166,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,9,7,1,"Investor Bill sees execution=9, idea=7, invests=1"
167,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,8,2,0,"Investor Marc sees execution=8, idea=2, invests=0"
167,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,3,2,0,"Investor Bill sees execution=3, idea=2, invests=0"
168,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",9,1,0,"Investor Marc sees execution=9, idea=1, invests=0"
168,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",1,2,0,"Investor Bill sees execution=1, idea=2, invests=0"
169,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,3,7,0,"Investor Marc sees execution=3, idea=7, invests=0"
169,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,3,4,0,"Investor Bill sees execution=3, idea=4, invests=0"
170,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,6,5,0,"Investor Marc sees execution=6, idea=5, invests=0"
170,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,1,2,0,"Investor Bill sees execution=1, idea=2, invests=0"
171,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,9,2,0,"Investor Marc sees execution=9, idea=2, invests=0"
171,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,9,6,1,"Investor Bill sees execution=9, idea=6, invests=1"
172,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",6,1,0,"Investor Marc sees execution=6, idea=1, invests=0"
172,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed",6,2,0,"Investor Bill sees execution=6, idea=2, invests=0"
173,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,5,8,1,"Investor Marc sees execution=5, idea=8, invests=1"
173,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,4,4,0,"Investor Bill sees execution=4, idea=4, invests=0"
174,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,8,1,0,"Investor Marc sees execution=8, idea=1, invests=0"
174,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,5,2,0,"Investor Bill sees execution=5, idea=2, invests=0"
175,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,5,7,0,"Investor Marc sees execution=5, idea=7, invests=0"
175,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: IP/Patent Plans Filed,7,9,1,"Investor Bill sees execution=7, idea=9, invests=1"
176,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",1,6,0,"Investor Marc sees execution=1, idea=6, invests=0"
176,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",5,1,0,"Investor Bill sees execution=5, idea=1, invests=0"
177,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,5,4,0,"Investor Marc sees execution=5, idea=4, invests=0"
